Day,Animals,Plants,Free space,Avg lifespan,Avg energy,Avg children count,Most common genome
1,6,10,85,0.0,7.0,NaN,[5, 7, 0, 3, 4, 2, 1, 0]
2,6,11,86,0.0,7.0,NaN,[5, 7, 0, 3, 4, 2, 1, 0]
3,6,12,82,0.0,6.0,NaN,[5, 7, 0, 3, 4, 2, 1, 0]
4,6,14,81,0.0,5.5,NaN,[5, 7, 0, 3, 4, 2, 1, 0]
5,6,15,79,0.0,4.5,NaN,[5, 7, 0, 3, 4, 2, 1, 0]
6,6,16,78,0.0,3.5,NaN,[5, 7, 0, 3, 4, 2, 1, 0]
7,6,18,77,0.0,3.0,NaN,[5, 7, 0, 3, 4, 2, 1, 0]
8,6,19,75,0.0,2.0,NaN,[5, 7, 0, 3, 4, 2, 1, 0]
9,3,19,80,8.0,5.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
10,3,21,77,8.0,5.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
11,3,21,77,8.0,5.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
12,2,21,77,8.75,6.5,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
13,2,22,77,8.75,7.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
14,2,23,75,8.75,6.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
15,2,24,75,8.75,5.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
16,2,24,74,8.75,5.5,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
17,2,23,75,8.75,6.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
18,2,22,76,8.75,6.5,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
19,2,22,76,8.75,7.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
20,2,22,76,8.75,7.5,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
21,2,22,76,8.75,6.5,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
22,2,23,75,8.75,5.5,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
23,2,23,75,8.75,4.5,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
24,2,24,75,8.75,5.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
25,2,24,74,8.75,4.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
26,2,25,73,8.75,3.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
27,1,25,74,12.2,5.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
28,1,25,74,12.2,4.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
29,1,26,74,12.2,6.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
30,1,27,72,12.2,5.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
31,1,28,72,12.2,7.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
32,1,29,70,12.2,6.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
33,1,30,70,12.2,8.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
34,1,30,69,12.2,7.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
35,1,30,70,12.2,9.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
36,1,30,69,12.2,11.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
37,1,30,69,12.2,10.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
38,1,31,68,12.2,9.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
39,1,31,68,12.2,8.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
40,1,31,68,12.2,7.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
41,1,31,68,12.2,6.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
42,1,32,67,12.2,5.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
43,1,32,67,12.2,4.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
44,1,32,67,12.2,3.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
45,1,32,67,12.2,2.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
46,1,32,67,12.2,1.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
47,1,32,68,12.2,3.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
48,1,32,68,12.2,5.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
49,1,32,68,12.2,7.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
50,1,32,67,12.2,6.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
51,1,32,68,12.2,8.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
52,1,33,66,12.2,7.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
53,1,34,66,12.2,9.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
54,1,34,65,12.2,8.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
55,1,34,65,12.2,7.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
56,1,34,65,12.2,6.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
57,1,34,65,12.2,5.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
58,1,36,64,12.2,7.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
59,1,36,63,12.2,6.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
60,1,36,63,12.2,5.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
61,1,36,63,12.2,4.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
62,1,36,63,12.2,3.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
63,1,36,63,12.2,2.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
64,1,38,61,12.2,1.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
65,1,38,61,12.2,0.0,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
66,0,39,61,21.0,NaN,0.0,[5, 7, 0, 3, 4, 2, 1, 0]
